Date,Time Spent (seconds),Number of People,Category
2018-12-13T00:00:00,699,1,News & Opinion
2018-12-13T00:00:00,201,1,Utilities
2018-12-13T00:00:00,133,1,Business
2018-12-13T00:00:00,91,1,Entertainment
2018-12-13T00:00:00,71,1,Design & Composition
2018-12-13T00:00:00,49,1,Software Development
Date,Time Spent (seconds),Number of People,Category
2018-12-14T00:00:00,4443,1,Reference & Learning
2018-12-14T00:00:00,3767,1,Social Networking
2018-12-14T00:00:00,2574,1,Business
2018-12-14T00:00:00,1716,1,Uncategorized
2018-12-14T00:00:00,1229,1,Shopping
2018-12-14T00:00:00,1144,1,Communication & Scheduling
2018-12-14T00:00:00,613,1,News & Opinion
2018-12-14T00:00:00,560,1,Software Development
2018-12-14T00:00:00,386,1,Utilities
2018-12-14T00:00:00,167,1,Design & Composition
2018-12-15T00:00:00,5459,1,Reference & Learning
2018-12-15T00:00:00,3746,1,Social Networking
2018-12-15T00:00:00,2204,1,Uncategorized
2018-12-15T00:00:00,1193,1,Communication & Scheduling
2018-12-15T00:00:00,909,1,Shopping
2018-12-15T00:00:00,659,1,News & Opinion
2018-12-15T00:00:00,166,1,Utilities
2018-12-15T00:00:00,41,1,Entertainment
2018-12-15T00:00:00,8,1,Software Development
2018-12-16T00:00:00,6379,1,Reference & Learning
2018-12-16T00:00:00,1484,1,Uncategorized
2018-12-16T00:00:00,1048,1,Social Networking
2018-12-16T00:00:00,999,1,Shopping
2018-12-16T00:00:00,487,1,Communication & Scheduling
2018-12-16T00:00:00,308,1,Utilities
2018-12-16T00:00:00,261,1,Business
2018-12-16T00:00:00,192,1,Design & Composition
2018-12-16T00:00:00,72,1,Software Development
2018-12-16T00:00:00,14,1,Entertainment
2018-12-16T00:00:00,7,1,News & Opinion
2018-12-17T00:00:00,5223,1,Reference & Learning
2018-12-17T00:00:00,4695,1,Communication & Scheduling
2018-12-17T00:00:00,2422,1,Social Networking
2018-12-17T00:00:00,1691,1,Uncategorized
2018-12-17T00:00:00,1336,1,Shopping
2018-12-17T00:00:00,239,1,Business
2018-12-17T00:00:00,231,1,Utilities
2018-12-17T00:00:00,181,1,Entertainment
2018-12-17T00:00:00,32,1,News & Opinion
2018-12-18T00:00:00,8374,1,Reference & Learning
2018-12-18T00:00:00,2587,1,Social Networking
2018-12-18T00:00:00,1504,1,Communication & Scheduling
2018-12-18T00:00:00,628,1,Uncategorized
2018-12-18T00:00:00,400,1,Utilities
2018-12-18T00:00:00,329,1,Shopping
2018-12-18T00:00:00,204,1,Entertainment
2018-12-18T00:00:00,12,1,News & Opinion
2018-12-19T00:00:00,6063,1,Reference & Learning
2018-12-19T00:00:00,5321,1,Uncategorized
2018-12-19T00:00:00,2937,1,Communication & Scheduling
2018-12-19T00:00:00,1613,1,Social Networking
2018-12-19T00:00:00,1094,1,Utilities
2018-12-19T00:00:00,824,1,Shopping
2018-12-19T00:00:00,533,1,Entertainment
2018-12-19T00:00:00,82,1,Business
2018-12-19T00:00:00,27,1,News & Opinion
2018-12-20T00:00:00,2280,1,Uncategorized
2018-12-20T00:00:00,2192,1,Communication & Scheduling
2018-12-20T00:00:00,1307,1,Social Networking
2018-12-20T00:00:00,1082,1,Reference & Learning
2018-12-20T00:00:00,831,1,Business
2018-12-20T00:00:00,421,1,Utilities
2018-12-20T00:00:00,334,1,Shopping
2018-12-20T00:00:00,68,1,Software Development
2018-12-20T00:00:00,3,1,Design & Composition
2018-12-21T00:00:00,850,1,Reference & Learning
2018-12-21T00:00:00,619,1,Uncategorized
2018-12-21T00:00:00,556,1,Social Networking
2018-12-21T00:00:00,324,1,Utilities
2018-12-21T00:00:00,178,1,News & Opinion
2018-12-21T00:00:00,138,1,Business
2018-12-21T00:00:00,96,1,Communication & Scheduling
2018-12-22T00:00:00,8190,1,Reference & Learning
2018-12-22T00:00:00,1534,1,Shopping
2018-12-22T00:00:00,1175,1,Social Networking
2018-12-22T00:00:00,869,1,Communication & Scheduling
2018-12-22T00:00:00,588,1,Uncategorized
2018-12-22T00:00:00,472,1,Utilities
2018-12-22T00:00:00,240,1,Entertainment
2018-12-22T00:00:00,9,1,News & Opinion
2018-12-23T00:00:00,3253,1,Entertainment
2018-12-23T00:00:00,2555,1,Reference & Learning
2018-12-23T00:00:00,1583,1,Shopping
2018-12-23T00:00:00,1349,1,News & Opinion
2018-12-23T00:00:00,1106,1,Social Networking
2018-12-23T00:00:00,464,1,Communication & Scheduling
2018-12-23T00:00:00,153,1,Uncategorized
2018-12-23T00:00:00,147,1,Utilities
2018-12-23T00:00:00,16,1,Design & Composition
2018-12-24T00:00:00,2417,1,Shopping
2018-12-24T00:00:00,1440,1,Social Networking
2018-12-24T00:00:00,803,1,Reference & Learning
2018-12-24T00:00:00,524,1,Utilities
2018-12-24T00:00:00,182,1,Communication & Scheduling
2018-12-24T00:00:00,157,1,Entertainment
2018-12-24T00:00:00,80,1,News & Opinion
2018-12-24T00:00:00,31,1,Uncategorized
2018-12-25T00:00:00,5527,1,Design & Composition
2018-12-25T00:00:00,1337,1,Social Networking
2018-12-25T00:00:00,1081,1,Reference & Learning
2018-12-25T00:00:00,966,1,Communication & Scheduling
2018-12-25T00:00:00,774,1,Utilities
2018-12-25T00:00:00,502,1,News & Opinion
2018-12-25T00:00:00,331,1,Business
2018-12-25T00:00:00,197,1,Shopping
2018-12-25T00:00:00,143,1,Entertainment
2018-12-25T00:00:00,41,1,Uncategorized
2018-12-25T00:00:00,3,1,Software Development
2018-12-26T00:00:00,6656,1,Reference & Learning
2018-12-26T00:00:00,6356,1,Software Development
2018-12-26T00:00:00,4130,1,Shopping
2018-12-26T00:00:00,3355,1,Social Networking
2018-12-26T00:00:00,2256,1,Communication & Scheduling
2018-12-26T00:00:00,1687,1,Uncategorized
2018-12-26T00:00:00,620,1,Utilities
2018-12-26T00:00:00,472,1,News & Opinion
2018-12-26T00:00:00,409,1,Entertainment
2018-12-26T00:00:00,276,1,Business
2018-12-26T00:00:00,22,1,Design & Composition
2018-12-27T00:00:00,9916,1,Reference & Learning
2018-12-27T00:00:00,3703,1,Business
2018-12-27T00:00:00,3094,1,Shopping
2018-12-27T00:00:00,2870,1,Uncategorized
2018-12-27T00:00:00,1540,1,Communication & Scheduling
2018-12-27T00:00:00,893,1,Social Networking
2018-12-27T00:00:00,759,1,Utilities
2018-12-27T00:00:00,626,1,Software Development
2018-12-27T00:00:00,435,1,News & Opinion
2018-12-27T00:00:00,101,1,Entertainment
2018-12-28T00:00:00,15816,1,Software Development
2018-12-28T00:00:00,4454,1,Reference & Learning
2018-12-28T00:00:00,1539,1,Communication & Scheduling
2018-12-28T00:00:00,814,1,News & Opinion
2018-12-28T00:00:00,781,1,Shopping
2018-12-28T00:00:00,564,1,Utilities
2018-12-28T00:00:00,559,1,Social Networking
2018-12-28T00:00:00,384,1,Uncategorized
2018-12-28T00:00:00,123,1,Design & Composition
2018-12-28T00:00:00,27,1,Business
2018-12-29T00:00:00,7439,1,Reference & Learning
2018-12-29T00:00:00,3377,1,Communication & Scheduling
2018-12-29T00:00:00,3191,1,Shopping
2018-12-29T00:00:00,2413,1,Social Networking
2018-12-29T00:00:00,441,1,Software Development
2018-12-29T00:00:00,438,1,Uncategorized
2018-12-29T00:00:00,105,1,Utilities
2018-12-29T00:00:00,11,1,News & Opinion
2018-12-30T00:00:00,14254,1,Software Development
2018-12-30T00:00:00,9881,1,Reference & Learning
2018-12-30T00:00:00,4378,1,Design & Composition
2018-12-30T00:00:00,4001,1,Communication & Scheduling
2018-12-30T00:00:00,1607,1,Social Networking
2018-12-30T00:00:00,642,1,Entertainment
2018-12-30T00:00:00,464,1,Utilities
2018-12-30T00:00:00,314,1,Shopping
2018-12-30T00:00:00,257,1,Uncategorized
2018-12-30T00:00:00,122,1,News & Opinion
2018-12-31T00:00:00,1756,1,Social Networking
2018-12-31T00:00:00,1390,1,Reference & Learning
2018-12-31T00:00:00,491,1,Shopping
2018-12-31T00:00:00,246,1,News & Opinion
2018-12-31T00:00:00,196,1,Business
2018-12-31T00:00:00,190,1,Communication & Scheduling
2018-12-31T00:00:00,189,1,Uncategorized
2018-12-31T00:00:00,28,1,Utilities
2018-12-31T00:00:00,1,1,Software Development
2019-01-01T00:00:00,4552,1,Software Development
2019-01-01T00:00:00,2714,1,Reference & Learning
2019-01-01T00:00:00,2229,1,Uncategorized
2019-01-01T00:00:00,1825,1,Communication & Scheduling
2019-01-01T00:00:00,580,1,Social Networking
2019-01-01T00:00:00,565,1,Shopping
2019-01-01T00:00:00,385,1,Utilities
2019-01-01T00:00:00,209,1,Business
2019-01-01T00:00:00,128,1,News & Opinion
2019-01-01T00:00:00,123,1,Design & Composition
2019-01-01T00:00:00,49,1,Entertainment
2019-01-02T00:00:00,8021,1,Reference & Learning
2019-01-02T00:00:00,4093,1,Uncategorized
2019-01-02T00:00:00,3334,1,Communication & Scheduling
2019-01-02T00:00:00,3126,1,Social Networking
2019-01-02T00:00:00,1147,1,Shopping
2019-01-02T00:00:00,1095,1,Business
2019-01-02T00:00:00,647,1,Utilities
2019-01-02T00:00:00,409,1,Entertainment
2019-01-02T00:00:00,242,1,Design & Composition
2019-01-02T00:00:00,228,1,Software Development
2019-01-02T00:00:00,52,1,News & Opinion
2019-01-03T00:00:00,5266,1,Communication & Scheduling
2019-01-03T00:00:00,4056,1,Reference & Learning
2019-01-03T00:00:00,3838,1,Social Networking
2019-01-03T00:00:00,3062,1,Uncategorized
2019-01-03T00:00:00,2870,1,Shopping
2019-01-03T00:00:00,1281,1,Business
2019-01-03T00:00:00,387,1,Entertainment
2019-01-03T00:00:00,316,1,Utilities
2019-01-03T00:00:00,91,1,Software Development
2019-01-03T00:00:00,3,1,Design & Composition
2019-01-04T00:00:00,3988,1,Uncategorized
2019-01-04T00:00:00,3815,1,Reference & Learning
2019-01-04T00:00:00,1903,1,Communication & Scheduling
2019-01-04T00:00:00,1767,1,Business
2019-01-04T00:00:00,803,1,Shopping
2019-01-04T00:00:00,527,1,Social Networking
2019-01-04T00:00:00,516,1,Utilities
2019-01-04T00:00:00,211,1,Software Development
2019-01-04T00:00:00,81,1,News & Opinion
2019-01-04T00:00:00,56,1,Design & Composition
2019-01-04T00:00:00,7,1,Entertainment
2019-01-05T00:00:00,4141,1,Reference & Learning
2019-01-05T00:00:00,2177,1,Software Development
2019-01-05T00:00:00,1479,1,Communication & Scheduling
2019-01-05T00:00:00,1273,1,Social Networking
2019-01-05T00:00:00,1076,1,Design & Composition
2019-01-05T00:00:00,967,1,Shopping
2019-01-05T00:00:00,568,1,Entertainment
2019-01-05T00:00:00,322,1,Utilities
2019-01-05T00:00:00,120,1,Uncategorized
2019-01-05T00:00:00,17,1,News & Opinion
Date,Time Spent (seconds),Number of People,Category
2019-01-06T00:00:00,4461,1,Communication & Scheduling
2019-01-06T00:00:00,3806,1,Reference & Learning
2019-01-06T00:00:00,2440,1,Uncategorized
2019-01-06T00:00:00,1961,1,Social Networking
2019-01-06T00:00:00,1850,1,Shopping
2019-01-06T00:00:00,1744,1,Business
2019-01-06T00:00:00,667,1,Utilities
2019-01-06T00:00:00,395,1,Entertainment
2019-01-06T00:00:00,395,1,Software Development
2019-01-06T00:00:00,165,1,News & Opinion
2019-01-06T00:00:00,149,1,Design & Composition
2019-01-07T00:00:00,5236,1,Communication & Scheduling
2019-01-07T00:00:00,4391,1,Reference & Learning
2019-01-07T00:00:00,3258,1,Uncategorized
2019-01-07T00:00:00,3074,1,Shopping
2019-01-07T00:00:00,2887,1,Business
2019-01-07T00:00:00,2796,1,Social Networking
2019-01-07T00:00:00,542,1,Utilities
2019-01-07T00:00:00,465,1,Entertainment
2019-01-07T00:00:00,387,1,News & Opinion
2019-01-07T00:00:00,144,1,Design & Composition
2019-01-08T00:00:00,6209,1,Communication & Scheduling
2019-01-08T00:00:00,5333,1,Reference & Learning
2019-01-08T00:00:00,2462,1,Social Networking
2019-01-08T00:00:00,2140,1,Design & Composition
2019-01-08T00:00:00,1554,1,Shopping
2019-01-08T00:00:00,1101,1,Uncategorized
2019-01-08T00:00:00,526,1,Business
2019-01-08T00:00:00,423,1,News & Opinion
2019-01-08T00:00:00,415,1,Utilities
2019-01-08T00:00:00,39,1,Software Development
2019-01-09T00:00:00,8452,1,Social Networking
2019-01-09T00:00:00,6901,1,Reference & Learning
2019-01-09T00:00:00,4954,1,Communication & Scheduling
2019-01-09T00:00:00,2347,1,Uncategorized
2019-01-09T00:00:00,1976,1,Business
2019-01-09T00:00:00,1440,1,Shopping
2019-01-09T00:00:00,956,1,News & Opinion
2019-01-09T00:00:00,446,1,Software Development
2019-01-09T00:00:00,345,1,Utilities
2019-01-09T00:00:00,304,1,Entertainment
2019-01-09T00:00:00,70,1,Design & Composition
2019-01-10T00:00:00,7496,1,Communication & Scheduling
2019-01-10T00:00:00,6335,1,Social Networking
2019-01-10T00:00:00,6020,1,Reference & Learning
2019-01-10T00:00:00,4628,1,Uncategorized
2019-01-10T00:00:00,3932,1,Shopping
2019-01-10T00:00:00,3066,1,Software Development
2019-01-10T00:00:00,892,1,Business
2019-01-10T00:00:00,679,1,Utilities
2019-01-10T00:00:00,425,1,News & Opinion
2019-01-10T00:00:00,248,1,Entertainment
2019-01-10T00:00:00,58,1,Design & Composition
2019-01-11T00:00:00,8207,1,Communication & Scheduling
2019-01-11T00:00:00,5248,1,Reference & Learning
2019-01-11T00:00:00,2865,1,Software Development
2019-01-11T00:00:00,2317,1,Social Networking
2019-01-11T00:00:00,2080,1,Business
2019-01-11T00:00:00,1130,1,Shopping
2019-01-11T00:00:00,968,1,Utilities
2019-01-11T00:00:00,277,1,Design & Composition
2019-01-11T00:00:00,214,1,Entertainment
2019-01-11T00:00:00,159,1,Uncategorized
2019-01-11T00:00:00,38,1,News & Opinion
2019-01-12T00:00:00,5197,1,Reference & Learning
2019-01-12T00:00:00,3546,1,Communication & Scheduling
2019-01-12T00:00:00,2511,1,Uncategorized
2019-01-12T00:00:00,2164,1,Social Networking
2019-01-12T00:00:00,1630,1,Shopping
2019-01-12T00:00:00,214,1,Utilities
2019-01-12T00:00:00,90,1,News & Opinion
2019-01-12T00:00:00,16,1,Business
2019-01-12T00:00:00,14,1,Entertainment
2019-01-12T00:00:00,4,1,Software Development
2019-01-13T00:00:00,9476,1,Reference & Learning
2019-01-13T00:00:00,5417,1,Communication & Scheduling
2019-01-13T00:00:00,5009,1,Uncategorized
2019-01-13T00:00:00,4401,1,Social Networking
2019-01-13T00:00:00,2891,1,Shopping
2019-01-13T00:00:00,1577,1,Business
2019-01-13T00:00:00,492,1,Utilities
2019-01-13T00:00:00,138,1,Design & Composition
2019-01-13T00:00:00,104,1,Entertainment
2019-01-13T00:00:00,52,1,Software Development
2019-01-13T00:00:00,30,1,News & Opinion
2019-01-14T00:00:00,5652,1,Social Networking
2019-01-14T00:00:00,5354,1,Reference & Learning
2019-01-14T00:00:00,5098,1,Communication & Scheduling
2019-01-14T00:00:00,3879,1,Uncategorized
2019-01-14T00:00:00,1166,1,Shopping
2019-01-14T00:00:00,986,1,Business
2019-01-14T00:00:00,909,1,Utilities
2019-01-14T00:00:00,354,1,Software Development
2019-01-14T00:00:00,205,1,Design & Composition
2019-01-14T00:00:00,155,1,Entertainment
2019-01-14T00:00:00,126,1,News & Opinion
2019-01-15T00:00:00,7707,1,Reference & Learning
2019-01-15T00:00:00,4494,1,Software Development
2019-01-15T00:00:00,4382,1,Communication & Scheduling
2019-01-15T00:00:00,3834,1,Social Networking
2019-01-15T00:00:00,2218,1,Uncategorized
2019-01-15T00:00:00,1186,1,News & Opinion
2019-01-15T00:00:00,1157,1,Shopping
2019-01-15T00:00:00,1061,1,Utilities
2019-01-15T00:00:00,814,1,Entertainment
2019-01-15T00:00:00,510,1,Business
2019-01-15T00:00:00,5,1,Design & Composition
2019-01-16T00:00:00,9806,1,Reference & Learning
2019-01-16T00:00:00,6526,1,Social Networking
2019-01-16T00:00:00,5682,1,Communication & Scheduling
2019-01-16T00:00:00,3168,1,Uncategorized
2019-01-16T00:00:00,2364,1,Shopping
2019-01-16T00:00:00,438,1,Utilities
2019-01-16T00:00:00,304,1,News & Opinion
2019-01-16T00:00:00,142,1,Entertainment
2019-01-16T00:00:00,95,1,Business
2019-01-16T00:00:00,8,1,Software Development
2019-01-17T00:00:00,5486,1,Communication & Scheduling
2019-01-17T00:00:00,3572,1,Social Networking
2019-01-17T00:00:00,3315,1,Software Development
2019-01-17T00:00:00,3041,1,Reference & Learning
2019-01-17T00:00:00,1960,1,Uncategorized
2019-01-17T00:00:00,758,1,Shopping
2019-01-17T00:00:00,197,1,Utilities
2019-01-17T00:00:00,83,1,Business
2019-01-17T00:00:00,82,1,News & Opinion
2019-01-17T00:00:00,71,1,Entertainment
2019-01-18T00:00:00,6422,1,Communication & Scheduling
2019-01-18T00:00:00,4689,1,Reference & Learning
2019-01-18T00:00:00,1080,1,Uncategorized
2019-01-18T00:00:00,954,1,Social Networking
2019-01-18T00:00:00,775,1,Design & Composition
2019-01-18T00:00:00,514,1,Shopping
2019-01-18T00:00:00,143,1,Utilities
2019-01-18T00:00:00,141,1,Entertainment
2019-01-18T00:00:00,65,1,Business
2019-01-18T00:00:00,26,1,News & Opinion
2019-01-18T00:00:00,11,1,Software Development
2019-01-19T00:00:00,7542,1,Entertainment
2019-01-19T00:00:00,4744,1,Reference & Learning
2019-01-19T00:00:00,1006,1,Shopping
2019-01-19T00:00:00,596,1,Communication & Scheduling
2019-01-19T00:00:00,572,1,Social Networking
2019-01-19T00:00:00,101,1,News & Opinion
2019-01-19T00:00:00,96,1,Uncategorized
2019-01-19T00:00:00,79,1,Utilities
2019-01-19T00:00:00,15,1,Software Development
2019-01-20T00:00:00,7237,1,Software Development
2019-01-20T00:00:00,947,1,Reference & Learning
2019-01-20T00:00:00,452,1,Entertainment
2019-01-20T00:00:00,348,1,Communication & Scheduling
2019-01-20T00:00:00,323,1,Business
2019-01-20T00:00:00,288,1,Shopping
2019-01-20T00:00:00,139,1,Social Networking
2019-01-20T00:00:00,128,1,Uncategorized
2019-01-20T00:00:00,82,1,Utilities
2019-01-20T00:00:00,7,1,Design & Composition
2019-01-21T00:00:00,7177,1,Entertainment
2019-01-21T00:00:00,6833,1,Software Development
2019-01-21T00:00:00,3732,1,Reference & Learning
2019-01-21T00:00:00,2335,1,Social Networking
2019-01-21T00:00:00,1548,1,Utilities
2019-01-21T00:00:00,1050,1,Shopping
2019-01-21T00:00:00,528,1,Communication & Scheduling
2019-01-21T00:00:00,236,1,Uncategorized
2019-01-21T00:00:00,35,1,Business
2019-01-22T00:00:00,6489,1,Software Development
2019-01-22T00:00:00,2940,1,Reference & Learning
2019-01-22T00:00:00,2569,1,Uncategorized
2019-01-22T00:00:00,1537,1,Shopping
2019-01-22T00:00:00,1370,1,Social Networking
2019-01-22T00:00:00,1042,1,Business
2019-01-22T00:00:00,876,1,Communication & Scheduling
2019-01-22T00:00:00,673,1,Utilities
2019-01-22T00:00:00,345,1,News & Opinion
2019-01-22T00:00:00,93,1,Entertainment
2019-01-22T00:00:00,63,1,Design & Composition
2019-01-23T00:00:00,5351,1,Uncategorized
2019-01-23T00:00:00,2856,1,Reference & Learning
2019-01-23T00:00:00,2681,1,Communication & Scheduling
2019-01-23T00:00:00,1784,1,Software Development
2019-01-23T00:00:00,1508,1,Shopping
2019-01-23T00:00:00,1305,1,Social Networking
2019-01-23T00:00:00,313,1,Entertainment
2019-01-23T00:00:00,274,1,Business
2019-01-23T00:00:00,201,1,Utilities
2019-01-23T00:00:00,141,1,News & Opinion
2019-01-23T00:00:00,24,1,Design & Composition
2019-01-24T00:00:00,14243,1,Communication & Scheduling
2019-01-24T00:00:00,3654,1,Business
2019-01-24T00:00:00,3107,1,Social Networking
2019-01-24T00:00:00,2670,1,Software Development
2019-01-24T00:00:00,2633,1,Uncategorized
2019-01-24T00:00:00,2595,1,Reference & Learning
2019-01-24T00:00:00,957,1,Shopping
2019-01-24T00:00:00,896,1,News & Opinion
2019-01-24T00:00:00,394,1,Utilities
2019-01-24T00:00:00,158,1,Entertainment
2019-01-25T00:00:00,4255,1,Communication & Scheduling
2019-01-25T00:00:00,4215,1,Uncategorized
2019-01-25T00:00:00,3019,1,Reference & Learning
2019-01-25T00:00:00,1849,1,Social Networking
2019-01-25T00:00:00,1763,1,Business
2019-01-25T00:00:00,1364,1,Shopping
2019-01-25T00:00:00,741,1,Software Development
2019-01-25T00:00:00,399,1,Utilities
2019-01-25T00:00:00,340,1,Entertainment
2019-01-25T00:00:00,295,1,News & Opinion
2019-01-26T00:00:00,14413,1,Entertainment
2019-01-26T00:00:00,4096,1,Communication & Scheduling
2019-01-26T00:00:00,2466,1,Reference & Learning
2019-01-26T00:00:00,1317,1,Social Networking
2019-01-26T00:00:00,1050,1,Uncategorized
2019-01-26T00:00:00,612,1,Shopping
2019-01-26T00:00:00,428,1,Business
2019-01-26T00:00:00,395,1,News & Opinion
2019-01-26T00:00:00,371,1,Utilities
2019-01-26T00:00:00,9,1,Software Development
2019-01-27T00:00:00,3951,1,Reference & Learning
2019-01-27T00:00:00,2987,1,Entertainment
2019-01-27T00:00:00,2777,1,Communication & Scheduling
2019-01-27T00:00:00,1815,1,Shopping
2019-01-27T00:00:00,753,1,News & Opinion
2019-01-27T00:00:00,624,1,Social Networking
2019-01-27T00:00:00,431,1,Utilities
2019-01-27T00:00:00,275,1,Uncategorized
2019-01-27T00:00:00,165,1,Software Development
2019-01-27T00:00:00,2,1,Business
Date,Time Spent (seconds),Number of People,Category
2019-01-28T00:00:00,8005,1,Communication & Scheduling
2019-01-28T00:00:00,6816,1,Entertainment
2019-01-28T00:00:00,6011,1,Reference & Learning
2019-01-28T00:00:00,3355,1,Software Development
2019-01-28T00:00:00,2202,1,Social Networking
2019-01-28T00:00:00,2133,1,Business
2019-01-28T00:00:00,1419,1,Shopping
2019-01-28T00:00:00,1328,1,Utilities
2019-01-28T00:00:00,922,1,Uncategorized
2019-01-28T00:00:00,559,1,Design & Composition
2019-01-28T00:00:00,292,1,News & Opinion
2019-01-29T00:00:00,6141,1,Reference & Learning
2019-01-29T00:00:00,5767,1,Communication & Scheduling
2019-01-29T00:00:00,2911,1,Entertainment
2019-01-29T00:00:00,1465,1,Software Development
2019-01-29T00:00:00,1461,1,Shopping
2019-01-29T00:00:00,677,1,Uncategorized
2019-01-29T00:00:00,668,1,Social Networking
2019-01-29T00:00:00,600,1,Utilities
2019-01-29T00:00:00,325,1,Business
2019-01-29T00:00:00,260,1,News & Opinion
2019-01-30T00:00:00,16459,1,Software Development
2019-01-30T00:00:00,5142,1,Reference & Learning
2019-01-30T00:00:00,3652,1,Entertainment
2019-01-30T00:00:00,2726,1,Shopping
2019-01-30T00:00:00,2565,1,Communication & Scheduling
2019-01-30T00:00:00,1631,1,Utilities
2019-01-30T00:00:00,1203,1,News & Opinion
2019-01-30T00:00:00,607,1,Uncategorized
2019-01-30T00:00:00,583,1,Social Networking
2019-01-30T00:00:00,35,1,Business
2019-01-31T00:00:00,7979,1,Software Development
2019-01-31T00:00:00,6525,1,Communication & Scheduling
2019-01-31T00:00:00,5301,1,Reference & Learning
2019-01-31T00:00:00,3043,1,Entertainment
2019-01-31T00:00:00,2372,1,Social Networking
2019-01-31T00:00:00,2003,1,Shopping
2019-01-31T00:00:00,702,1,Uncategorized
2019-01-31T00:00:00,670,1,Utilities
2019-01-31T00:00:00,663,1,Business
2019-01-31T00:00:00,135,1,News & Opinion
2019-02-01T00:00:00,14770,1,Software Development
2019-02-01T00:00:00,5110,1,Reference & Learning
2019-02-01T00:00:00,5086,1,Communication & Scheduling
2019-02-01T00:00:00,1344,1,Entertainment
2019-02-01T00:00:00,1064,1,Uncategorized
2019-02-01T00:00:00,791,1,Shopping
2019-02-01T00:00:00,470,1,Social Networking
2019-02-01T00:00:00,454,1,Utilities
2019-02-01T00:00:00,316,1,Business
2019-02-01T00:00:00,72,1,News & Opinion
2019-02-02T00:00:00,8059,1,Entertainment
2019-02-02T00:00:00,5543,1,Communication & Scheduling
2019-02-02T00:00:00,2561,1,Reference & Learning
2019-02-02T00:00:00,1685,1,Social Networking
2019-02-02T00:00:00,1243,1,Shopping
2019-02-02T00:00:00,991,1,Utilities
2019-02-02T00:00:00,519,1,Uncategorized
2019-02-02T00:00:00,243,1,Business
2019-02-02T00:00:00,32,1,Software Development
2019-02-03T00:00:00,10303,1,Entertainment
2019-02-03T00:00:00,4826,1,Reference & Learning
2019-02-03T00:00:00,3734,1,Communication & Scheduling
2019-02-03T00:00:00,1974,1,Shopping
2019-02-03T00:00:00,1692,1,Social Networking
2019-02-03T00:00:00,486,1,Utilities
2019-02-03T00:00:00,484,1,Uncategorized
2019-02-03T00:00:00,209,1,Business
2019-02-03T00:00:00,13,1,Software Development
2019-02-04T00:00:00,15665,1,Software Development
2019-02-04T00:00:00,5859,1,Communication & Scheduling
2019-02-04T00:00:00,2690,1,Entertainment
2019-02-04T00:00:00,2575,1,Reference & Learning
2019-02-04T00:00:00,1143,1,Utilities
2019-02-04T00:00:00,745,1,Shopping
2019-02-04T00:00:00,198,1,Uncategorized
2019-02-04T00:00:00,175,1,News & Opinion
2019-02-04T00:00:00,173,1,Social Networking
2019-02-04T00:00:00,159,1,Business
2019-02-05T00:00:00,13806,1,Software Development
2019-02-05T00:00:00,5531,1,Communication & Scheduling
2019-02-05T00:00:00,3932,1,Reference & Learning
2019-02-05T00:00:00,3756,1,Entertainment
2019-02-05T00:00:00,1857,1,Social Networking
2019-02-05T00:00:00,1662,1,Utilities
2019-02-05T00:00:00,881,1,Shopping
2019-02-05T00:00:00,553,1,Uncategorized
2019-02-05T00:00:00,266,1,Business
2019-02-06T00:00:00,13555,1,Software Development
2019-02-06T00:00:00,7786,1,Communication & Scheduling
2019-02-06T00:00:00,5310,1,Reference & Learning
2019-02-06T00:00:00,2837,1,Entertainment
2019-02-06T00:00:00,985,1,Social Networking
2019-02-06T00:00:00,498,1,Shopping
2019-02-06T00:00:00,320,1,Uncategorized
2019-02-06T00:00:00,211,1,Utilities
2019-02-06T00:00:00,23,1,News & Opinion
2019-02-07T00:00:00,7793,1,Software Development
2019-02-07T00:00:00,5703,1,Entertainment
2019-02-07T00:00:00,5294,1,Communication & Scheduling
2019-02-07T00:00:00,3481,1,Reference & Learning
2019-02-07T00:00:00,594,1,Uncategorized
2019-02-07T00:00:00,551,1,Business
2019-02-07T00:00:00,537,1,Social Networking
2019-02-07T00:00:00,512,1,Design & Composition
2019-02-07T00:00:00,334,1,Utilities
2019-02-07T00:00:00,260,1,News & Opinion
2019-02-07T00:00:00,229,1,Shopping
2019-02-08T00:00:00,8702,1,Reference & Learning
2019-02-08T00:00:00,7061,1,Software Development
2019-02-08T00:00:00,5578,1,Communication & Scheduling
2019-02-08T00:00:00,2438,1,Entertainment
2019-02-08T00:00:00,2073,1,Social Networking
2019-02-08T00:00:00,912,1,Design & Composition
2019-02-08T00:00:00,558,1,Utilities
2019-02-08T00:00:00,434,1,Uncategorized
2019-02-08T00:00:00,394,1,Shopping
2019-02-08T00:00:00,277,1,News & Opinion
2019-02-08T00:00:00,47,1,Business
2019-02-09T00:00:00,9863,1,Entertainment
2019-02-09T00:00:00,6185,1,Reference & Learning
2019-02-09T00:00:00,4364,1,Communication & Scheduling
2019-02-09T00:00:00,3816,1,Uncategorized
2019-02-09T00:00:00,2895,1,Social Networking
2019-02-09T00:00:00,1500,1,Shopping
2019-02-09T00:00:00,299,1,Utilities
2019-02-09T00:00:00,240,1,News & Opinion
2019-02-09T00:00:00,112,1,Software Development
2019-02-09T00:00:00,24,1,Design & Composition
2019-02-09T00:00:00,22,1,Business
2019-02-10T00:00:00,5274,1,Reference & Learning
